"lsoa11cd","easting","northing","median_price","avg_listed_properties","avg_distance_to_station","positive_area","moderate_area","negative_area"
"E01000289",524945,195623,235000,,601.164439200398,25561.594274125000,801481.818519010000,58276.685701500000
"E01000290",522994,195600,437500,,2337.94848171723,92993.346778461538,2060444.138964923077,3618.6123975384615385
"E01000291",524201,195398,275000,,1097.94055554046,21999.865022062500,1680124.084170567500,17683.480686750000
"E01000292",524324,196128,290000,,763.938244643576,63853.208820818182,675919.798568598182,23840.462332431818
"E01000293",524590,195909,410000,,476.967150335571,51646.320130678571,527962.481181224286,58276.685701500000
"E01000294",523933,196175,344650,,1108.24688047931,67631.535252000000,1093567.481904679286,0.00000000000000000000
"E01000295",525605,190798,515000,,349.251473581024,152303.957790000000,585824.554049800000,151741.993731466667
"E01000296",525233,191073,273000,,438.882450559492,112301.533843576923,771164.807143153846,147193.942469653846
"E01000297",526064,190477,260000,,754.109008925408,170811.943576138889,1049016.430960777778,107612.437436888889
"E01000298",525697,191276,304900,,445.950643082034,131954.060278404762,574010.970253357143,122489.038451190476
"E01000299",526292,191998,220000,,721.312457604888,84449.645694580000,421078.879782780000,55108.394842500000
"E01000300",525909,192165,320000,,476.573591228751,103141.099898388889,980164.196908351852,55108.394842500000
"E01000301",525536,191777,495000,,214.58346230149,108299.763722500000,1115461.475345090909,84859.227611636364
"E01000302",525951,191704,250000,,471.337490123805,116773.648158900000,355760.806489375000,54919.939069775000
"E01000303",525190,191446,520000,,373.301705235855,90650.403365875000,703458.376158281250,145759.410309625000
"E01000304",524986,191254,273000,,613.269542083823,106610.510676147059,901135.133832970588,147848.446255500000
"E01000305",522233,187611,250000,,621.671146515862,156147.477407500000,1154256.168696522222,186642.058483777778
"E01000306",522440,188099,330000,,342.481726668122,214680.6814749230630,1201091.456031030769,191513.238478000000
"E01000307",522661,187784,280000,,700.259549413509,162086.4719982777670,1268771.058938688889,260952.150844666667
"E01000308",521326,188271,250000,,743.143279415591,431580.315063500000,1149305.919393050000,126903.622167312500
"E01000309",522384,188818,331000,,532.377727411477,278454.5653531666561,484910.757582152381,271013.408258095238
"E01000310",522985,188117,378000,,504.188048861523,134907.6030298610972,720298.152747916667,169245.540539722222
"E01000311",523559,188386,635000,,479.74092717993,188706.8623644444305,221796.699397055556,50928.784545777778
"E01000312",521238,188431,245000,,892.307582855064,317872.619824000000,904186.260386809091,128586.817016090909
"E01000313",522122,188271,250000,,184.205519316679,227265.6436828846100,1163894.666479376923,181239.758681538462
"E01000314",522714,188383,335000,,380.945947844171,201339.3903298947229,587473.292737021053,204223.165196368421
"E01000315",527190,191532,285000,,1544.26515661968,317983.304705000000,1459864.579998181818,13033.050836363636
"E01000316",526444,191014,250000,,1072.08498456785,207880.338758280000,896924.993409620000,50737.444712860000
"E01000317",526051,191497,286000,,604.11053355244,144634.071588800000,359694.616976100000,58934.957164525000
"E01000318",526644,191598,405000,,1137.91299188028,294968.140203857143,881225.922058000000,16314.176018285714
"E01000319",526203,190845,290000,,910.740248248674,172347.547642100000,919424.126507866667,99767.134134633333
"E01000320",526511,192755,459000,,969.733739708285,125379.356646125000,542714.555426312500,18963.298139187500
"E01000321",526227,193006,300000,,655.197307593554,136679.501298466667,461023.614501400000,35942.378706400000
"E01000322",526758,192442,233000,,1063.47931506801,167817.311066040000,600053.260883620000,5617.2886583600000000
"E01000323",526506,192327,220000,,862.25301336238,167405.027421608696,519676.939223478261,27856.587660804348
"E01000324",527156,192117,395000,,1398.0166669379,281765.419602954545,1470864.246618500000,4537.8888476818181818
"E01000325",550332,175944,262500,,417.200059635577,437181.533849666667,773155.291780666667,25961.253277722222
"E01000326",551329,176079,177500,,883.626654875855,104088.974346333333,1440631.837198030303,23732.664956196970
"E01000327",549841,175883,261500,,473.021629558672,365983.452452230769,514001.396924153846,25414.706133653846
"E01000328",550495,175378,249000,,983.054687258744,434147.732254428571,1047647.748280571429,124165.172736428571
"E01000329",549914,175344,215000,,943.135521966713,541742.347073909091,640587.743771272727,110220.940805545455
"E01000330",549531,175555,195000,,891.019096507853,488568.040412166667,393854.402973041667,28727.914992833333
"E01000331",550271,174793,225000,1.6000000000000000,1123.97743974422,418197.277985777778,1444061.256853944444,251349.676582944444
"E01000332",549453,178322,141000,,838.949552277407,958766.573755769231,879840.940503076923,88323.199234500000
"E01000333",549079,178215,155000,,1150.71882888352,938482.477940789474,557373.459955973684,48489.435097636316
"E01000334",548707,177987,205000,,1418.37638960752,900567.750594250000,292712.591793916667,35658.096110195417
"E01000335",549637,179265,157500,,256.767324708749,749529.334933333333,1115984.71983992354218,1198422.109873416667
"E01000336",548988,179021,120000,,677.045295821566,948451.403156250000,1081870.79783928349107,606089.600593187500
"E01000337",548857,178813,155000,,797.728989414385,960705.153573437500,1036604.14604553277770,286180.544265187500
"E01000338",549164,178702,179950,,668.245172291163,965335.925447058824,1056842.88394523647096,404339.598347441176
"E01000339",544961,173134,249999,,1003.51001123071,268781.634572800000,1519587.614091675000,161097.945280950000
"E01000340",545286,174516,225500,,1073.01903264936,377644.633187384615,1356259.005663961538,22060.466096000000
"E01000341",545692,174300,210000,,1502.82699191831,420460.522586714286,712626.584346178571,15633.839696000000
"E01000342",545429,174055,215000,,1482.91477354996,225305.424860882353,1207021.081322441176,20745.020498029412
"E01000343",545996,174134,241000,,1486.52807461344,728464.172493075000,445026.748555050000,7999.2546705250000000
"E01000344",545270,173437,243000,,1197.7248303314,289482.783409000000,1500487.226534470588,108250.909206147059
"E01000345",545633,173638,233000,,1194.12935698293,327121.522784000000,1263145.262788600000,92461.020604380000
"E01000346",546774,173975,198000,,1396.01444514611,974388.638939027778,595786.990687611111,4866.8968463611111111
"E01000347",546464,174203,210000,,1556.03725045581,1045069.745472847826,499058.697885869565,0.00000000000000000000
"E01000348",547826,173933,325500,,1086.30375097611,1024371.107834909091,577351.956351886364,98714.663221636364
"E01000349",548418,174203,250000,,1182.16232680341,614832.041761000000,262428.997815789474,134224.998286000000
"E01000350",546254,173943,285000,,1268.41496809191,986949.539370500000,504824.265116176471,0.00000000000000000000
"E01000351",547210,173735,247000,,1133.33776258325,1017309.287861541667,673434.450662270833,44437.218867250000
"E01000352",546968,174369,169950,,1641.98702365325,924479.769865029412,519091.033303794118,0.00000000000000000000
"E01000353",548943,176635,272000,,913.447425346984,190795.619420588235,204262.523566176471,26054.663602010000
"E01000354",548183,176767,207500,,783.869923418729,35004.439400300000,153052.969840000000,10090.2315477100000000
"E01000355",549451,176472,230000,,764.143879152822,234654.008825681818,247557.961053590909,29166.401037508636
"E01000356",548089,176357,250000,,432.054763968041,394481.581652000000,266454.951442500000,6172.3360532815000000
"E01000357",547853,176275,255000,,674.657613423616,569697.849809333333,245284.187627083333,831.5344333350000000
"E01000358",548677,176240,222000,,563.045180703144,195524.992571428571,214956.409876190476,26672.769263176667
"E01000359",547966,177095,250000,,1155.93173359721,908530.030748333333,183729.874447916667,5503.4516375091666667
"E01000360",548576,175357,210000,2.0000000000000000,716.795806901399,550016.022036692308,447075.454195673077,15354.792248115385
"E01000361",548146,174929,220000,2.0000000000000000,1096.80916663875,824316.002875250000,374633.311810125000,14783.174976500000
"E01000362",549312,174981,189500,,1345.46168673536,360662.688894473684,406132.146426447368,137940.500185500000
"E01000363",548488,174823,250000,2.0000000000000000,1167.17060917999,664224.076887333333,339887.933220888889,26547.861632000000
"E01000364",549609,174629,336000,2.0000000000000000,1168.92267907809,352710.580414555556,652318.026443666333,262178.519433000000
"E01000365",549224,175511,175000,,942.311684080036,374446.743864750000,250834.248365200000,29276.060672050000
"E01000366",548380,175647,233500,2.0000000000000000,369.874706144124,686796.422638533333,358632.690235683333,7483.5581045000000000
"E01000367",551370,176885,164000,,920.361983798184,24194.481777500000,1199005.882724000000,73256.164988000000
"E01000368",551223,176704,171500,,954.393730848677,45038.718665000000,1253761.870329200000,64721.021156100000
"E01000369",550561,176827,205000,,738.60083337516,119786.548988888889,886011.799743916667,35759.031269527778
"E01000370",550102,176331,230000,,290.692272392201,270000.377578937500,666391.620659562500,27598.292553125000
"E01000371",550833,176376,208224,,771.235105255431,129742.157602857143,1076601.490559660714,34448.614517428571
"E01000372",550824,177261,180000,,854.769232833313,25510.222562500000,787797.799222958333,87993.413743000000
"E01000373",551293,177247,140000,,886.372471401053,19538.610275000000,784240.879724166667,87993.413743000000
"E01000374",552407,175285,172000,,1163.72232368341,17177.056959090909,2007268.260478863636,59758.815489090909
"E01000375",552151,174594,172500,,750.344975079752,10103.6845400000000000,1263927.033405750000,121783.074779400000
"E01000376",552218,175239,190000,,999.342468696744,34275.267658000000,1816357.737609760000,114763.156053860000
"E01000377",551577,175186,157500,,793.274502585181,167567.740323739130,1626667.885708108696,129350.053258304348
"E01000378",551198,174758,186000,,569.37398325146,314365.679396310345,1318535.233667517241,237060.120107568966
"E01000379",551647,174179,191000,,345.742158341594,62296.605470000000,932941.585560000000,176189.962263825000
"E01000380",551643,175782,116000,,916.156560518271,56580.435096153846,1953356.783251538462,16025.574507153846
"E01000381",548083,172451,185000,,619.510621280133,432815.528690444444,1788932.692864694389,548052.299973138889
"E01000382",547241,172278,320000,,813.352705605946,272955.165168363636,576601.492567000000,267968.237909295455
"E01000383",548270,171354,271600,,1718.49183222411,664872.575604352941,2264179.804717205882,113557.624791588235
"E01000384",546790,171257,187000,,1495.25933219992,1516857.864661894737,637458.478731631579,101247.745373000000
"E01000385",547870,170885,185000,,1976.92464114134,763346.860262500000,2533085.179686500000,115820.769576050000
"E01000386",547228,170841,163000,,2032.9296586138,1885914.468577909091,1684123.685810363636,138358.431702863636
"E01000387",547827,172538,250000,,346.670266429336,296038.521041684211,746908.716914631579,553527.885919500000
"E01000388",546581,175479,235000,1.00000000000000000000,793.92742884631,747700.158844000000,212352.597001159091,0.00000000000000000000
"E01000389",547872,175276,275000,2.1500000000000000,870.271839645331,758056.027781500000,389849.761836791667,264.0404593750000000
"E01000390",547861,174409,208000,2.0000000000000000,1429.76944998731,941202.730679416667,388811.862788875000,7065.0481990833333333
"E01000391",546561,174770,207000,,1396.04303260132,870218.660376647059,246524.829094823529,0.00000000000000000000
"E01000392",546930,175861,220000,,815.289454199935,747700.158844000000,501182.767957500000,0.00000000000000000000
"E01000393",547500,175839,214000,,831.17070896949,747700.158844000000,269527.547329825000,0.00000000000000000000
"E01000394",547887,175888,225000,2.0000000000000000,465.359834000469,755170.947114833333,324587.542683145833,119.7579687500000000
"E01000395",545066,176093,295000,,839.672630148666,1902325.424097361111,830774.819063822222,0.00000000000000000000
"E01000396",545146,175738,237500,,598.77864201478,1779204.722469566667,790880.414779000000,5331.7196800000000000
"E01000398",545551,176751,195500,,875.566921302701,1244593.970547107152538,1199134.214171800000,0.00000000000000000000
"E01000399",545531,176232,237000,,622.541156103557,1276759.873174888889,978293.440503255556,0.00000000000000000000
"E01000400",545743,176426,222500,,481.294208437871,388755.247827921053,1088430.683634821053,0.00000000000000000000
"E01000401",546418,176379,198000,,457.461749687692,818870.022636633350071,823462.498746213333,0.00000000000000000000
"E01000402",549773,178318,195000,,920.395136057112,596442.115001666667,691375.341325900000,84449.096063300000
"E01000403",551273,177919,152000,,423.622700015723,48002.415916666667,769614.540470138889,87026.195290222222
"E01000404",551133,178332,129995,,264.449804443,205848.284688461538,510943.187072461538,118929.604191192308
